ProductId,Rating,CorrectUserAttributes,IncorrectUserAttributes
303,3.5,casual gaming hardcore repetitive,strategic
304,5.0,casual gaming hardcore repetitive,
305,4.5,casual gaming hardcore strategic,
306,2.0,casual gaming hardcore strategic,
307,2.0,casual gaming hardcore strategic,
308,5.0,casual gaming hardcore strategic,
309,3.5,casual gaming hardcore strategic,
310,2.5,casual gaming softcore real_time,
311,4.0,casual gaming softcore real_time,
312,3.5,casual gaming softcore,
313,3.5,casual gaming softcore real_time,
314,5.0,casual gaming softcore real_time,
315,4.0,gaming softcore casino_games,
316,2.5,casual gaming softcore casino_games,
317,5.0,casual gaming softcore casino_games,
318,4.0,casual gaming softcore casino_games,
319,2.0,casual gaming softcore casino_games,
320,1.5,casual applications browsing media pictures,
321,2.5,casual applications browsing media pictures,
322,3.0,casual applications browsing media pictures,
323,2.5,casual applications browsing media pictures,
324,2.5,casual applications browsing media pictures,
325,1.0,casual applications browsing media pictures,
326,4.0,casual applications browsing media video,
327,5.0,casual applications browsing media video,
328,1.5,casual applications browsing media video,
329,2.0,applications browsing media video,
330,1.5,casual applications browsing media video,
331,3.5,applications browsing media video,
332,3.0,casual applications browsing website online_gaming,
333,3.5,casual applications browsing website online_gaming,
334,5.0,casual applications browsing website online_gaming,
335,3.0,casual applications browsing website online_gaming,
336,5.0,casual applications browsing website online_gaming,
337,3.5,casual applications browsing website social,
338,3.0,casual applications browsing website social,
339,4.5,casual applications browsing website social,
340,2.0,casual applications browsing website,
341,5.0,casual applications browsing website social,video
342,2.5,casual applications browsing social,
0,2.5,work code1 graphic_intensive game_dev graphic_design,
1,2.0,work code1 graphic_intensive game_dev game_engine,
2,4.5,work code1 graphic_intensive artist vector,
3,3.0,work code1 graphic_intensive artist animator,
4,2.5,work data_intensive scientist research,
5,5.0,work code1 data_intensive scientist industry1,
6,4.0,work code1 data_intensive engineer school,
7,5.0,work code1 data_intensive engineer industry2,
8,4.0,work admin advance_usage comm high_end_user,
9,2.5,work admin advance_usage comm low_end_user,
10,5.0,admin advance_usage data operator,
11,2.5,work admin advance_usage data system_admin,
12,4.5,work admin simple_usage word_processing student,
13,4.5,work admin simple_usage word_processing industry3,
14,4.5,work admin simple_usage pos small_business,
15,4.5,admin simple_usage pos large_business,
16,4.0,casual gaming hardcore repetitive,
17,5.0,casual gaming hardcore strategic,
18,3.5,casual gaming softcore real_time,
19,3.5,casual gaming softcore casino_games,
20,2.5,casual applications browsing media pictures,
21,3.5,casual applications browsing media video,
22,3.0,casual applications browsing website online_gaming,
23,2.5,casual applications browsing website social,
24,5.0,work code1 graphic_intensive game_dev graphic_design,
25,5.0,work code1 graphic_intensive game_dev graphic_design,
26,4.0,work code1 graphic_intensive game_dev graphic_design,
27,5.0,work code1 graphic_intensive game_dev graphic_design,
28,3.5,code1 graphic_intensive game_dev graphic_design,
29,4.0,work code1 graphic_intensive game_dev,animator
30,4.5,work code1 graphic_intensive game_dev game_engine,
31,2.5,work code1 graphic_intensive game_dev game_engine,
32,0.5,work code1 graphic_intensive game_dev game_engine,
33,5.0,work code1 graphic_intensive game_dev game_engine,
34,2.0,work code1 graphic_intensive game_dev game_engine,
35,5.0,work code1 graphic_intensive artist vector,
36,4.5,work code1 graphic_intensive artist vector,
37,2.0,work code1 graphic_intensive artist vector,
38,3.5,work code1 graphic_intensive artist vector,school
39,2.0,work code1 graphic_intensive artist vector,
40,4.0,work code1 artist animator,
41,2.5,work code1 graphic_intensive artist animator,
42,1.5,work code1 graphic_intensive artist animator,
43,5.0,work code1 graphic_intensive artist animator,
44,3.5,work code1 graphic_intensive artist animator,
45,4.0,work code1 data_intensive scientist research,
46,5.0,work code1 data_intensive scientist research,
47,3.5,work code1 data_intensive scientist research,
48,5.0,work code1 data_intensive scientist research,
49,5.0,work code1 scientist research,
50,4.5,work code1 data_intensive scientist industry1,industry2
51,4.5,work code1 data_intensive scientist industry1,
52,3.5,work code1 data_intensive scientist industry1,
53,4.0,work code1 data_intensive scientist industry1,
54,3.0,work code1 data_intensive scientist industry1,
55,5.0,work code1 data_intensive engineer school,
56,2.5,work code1 data_intensive engineer school,
57,5.0,work code1 data_intensive engineer school,
58,3.0,work code1 data_intensive engineer school,
59,2.0,work code1 data_intensive engineer school,
60,2.5,work code1 data_intensive industry2,
61,2.0,work code1 data_intensive engineer industry2,large_business
62,3.5,work code1 data_intensive engineer industry2,
63,3.5,work code1 data_intensive engineer industry2,
64,3.0,work code1 data_intensive engineer industry2,
65,3.0,work admin advance_usage high_end_user,
66,4.0,work admin advance_usage comm high_end_user,
67,5.0,work admin advance_usage comm high_end_user,
68,5.0,work admin advance_usage comm high_end_user,
69,4.5,work admin comm high_end_user,
70,3.0,work admin advance_usage comm high_end_user,
71,1.5,work admin advance_usage comm low_end_user,
72,4.0,work admin advance_usage comm low_end_user,
73,5.0,work admin advance_usage comm low_end_user,
74,5.0,work admin advance_usage comm low_end_user,
75,2.0,work admin advance_usage comm low_end_user,
76,5.0,admin advance_usage data operator,
77,4.0,work admin advance_usage data operator,
78,5.0,work admin advance_usage data operator,
79,4.0,work admin advance_usage data operator,
80,4.0,work admin advance_usage data operator,
81,5.0,work admin advance_usage data system_admin,
82,1.5,work admin advance_usage data system_admin,
83,5.0,work admin advance_usage data system_admin,
84,1.5,work admin advance_usage data system_admin,
85,1.5,work admin advance_usage data system_admin,
86,5.0,work advance_usage data system_admin,
87,2.0,work admin simple_usage word_processing student,
88,5.0,work admin simple_usage word_processing student,
89,2.0,work admin simple_usage word_processing student,
90,3.5,work admin simple_usage word_processing student,
91,3.0,work admin simple_usage word_processing student,
92,2.5,work admin word_processing industry3,
93,4.0,work admin simple_usage word_processing industry3,
94,5.0,work admin simple_usage word_processing industry3,
95,2.0,work admin simple_usage word_processing industry3,
96,4.0,work admin simple_usage word_processing industry3,
97,2.0,work admin simple_usage pos small_business,
98,5.0,work admin simple_usage pos small_business,
99,1.0,work admin simple_usage small_business,
100,1.5,work admin simple_usage pos small_business,
101,3.5,work admin simple_usage pos small_business,
102,1.5,work admin simple_usage pos small_business,
103,2.5,work admin simple_usage pos large_business,
104,5.0,work admin simple_usage pos large_business,
105,2.5,work admin simple_usage pos large_business,
106,3.0,work admin simple_usage pos large_business,
107,4.0,work admin simple_usage pos large_business,
108,4.5,casual gaming hardcore repetitive,
109,3.0,casual gaming hardcore repetitive,
110,2.0,casual gaming hardcore repetitive,
111,5.0,casual gaming hardcore repetitive,
112,2.0,casual gaming repetitive,
113,5.0,casual gaming hardcore repetitive,
114,4.5,casual gaming hardcore strategic,
115,5.0,casual gaming hardcore strategic,
116,5.0,casual gaming hardcore strategic,
117,4.0,casual gaming hardcore,
118,2.0,casual gaming hardcore,
119,2.0,casual softcore real_time,
120,4.5,casual gaming softcore real_time,
121,4.5,casual gaming softcore real_time,
122,4.5,casual gaming softcore real_time,casino_games
123,4.0,casual softcore real_time,
124,1.5,casual gaming softcore casino_games,
125,5.0,casual gaming softcore casino_games,
126,5.0,casual gaming softcore casino_games,
127,2.5,casual gaming softcore casino_games,
128,5.0,casual gaming softcore casino_games,
129,2.0,casual applications browsing media pictures,
130,4.0,casual applications browsing media pictures,
131,5.0,casual applications browsing media pictures,
132,3.5,casual applications browsing media pictures,
133,2.0,casual applications browsing media pictures,
134,3.5,casual applications browsing media pictures,
135,3.5,casual applications browsing media video,
136,1.5,casual applications browsing media video,
137,3.5,casual applications browsing media,
138,5.0,casual applications browsing media video,
139,1.5,casual applications browsing media video,
140,2.0,casual applications browsing media video,
141,4.5,casual applications browsing website online_gaming,
142,2.0,casual applications browsing website online_gaming,
143,4.5,casual applications browsing website online_gaming,
144,4.5,casual applications browsing website online_gaming,
145,3.0,casual applications browsing website online_gaming,
146,1.5,casual applications browsing website social,
147,3.5,casual applications browsing website social,
148,4.0,casual applications browsing website social,
149,2.0,casual applications browsing website social,
150,1.5,casual applications browsing website social,
151,4.0,casual applications browsing website social,
152,0.5,work code1 graphic_intensive game_dev graphic_design,
153,5.0,work code1 game_dev graphic_design,
154,1.5,work graphic_intensive game_dev graphic_design,
155,5.0,work code1 graphic_intensive game_dev graphic_design,
156,2.0,work code1 graphic_intensive game_dev graphic_design,
157,5.0,work code1 graphic_intensive game_dev game_engine,
158,5.0,work code1 graphic_intensive game_dev game_engine,
159,4.5,work code1 graphic_intensive game_dev game_engine,
160,4.5,work code1 graphic_intensive game_dev game_engine,
161,3.0,work code1 graphic_intensive game_dev game_engine,
162,2.5,work code1 graphic_intensive game_dev game_engine,
163,5.0,work code1 graphic_intensive artist vector,
164,5.0,work code1 graphic_intensive artist vector,
165,4.0,work code1 graphic_intensive artist vector,
166,5.0,work code1 graphic_intensive artist vector,
167,4.0,work code1 graphic_intensive artist vector,
168,3.0,work code1 graphic_intensive artist animator,
169,4.0,work code1 graphic_intensive artist animator,
170,5.0,work graphic_intensive artist animator,
171,4.5,work code1 graphic_intensive artist animator,
172,4.5,work code1 graphic_intensive artist animator,
173,2.5,work code1 data_intensive scientist research,
174,4.0,work code1 data_intensive scientist research,
175,1.5,work code1 data_intensive scientist research,
176,4.5,work code1 data_intensive scientist research,
177,3.0,work scientist research,
178,4.5,work code1 data_intensive scientist industry1,
179,2.0,work code1 data_intensive scientist industry1,
180,3.5,work code1 data_intensive scientist industry1,
181,2.5,work code1 data_intensive scientist industry1,
182,3.0,work code1 data_intensive scientist industry1,
183,4.0,work code1 data_intensive engineer school,
184,3.0,code1 data_intensive engineer school,
185,3.5,work code1 data_intensive engineer school,
186,2.0,work code1 data_intensive engineer school,
187,5.0,work code1 data_intensive engineer school,industry2
188,2.0,work code1 data_intensive engineer industry2,
189,3.5,work code1 data_intensive engineer industry2,
