AuthorId,PaperIds
1810481,1742706 1019190 766736 2185940 846449 1585734 1317951 2183282 716496 2111957 839546 168274 2115087 2114153 2114153 2114153 2114153 2114153 1911723 1806766 940193 301060 2217227 544493 985744 1558618 1270634 1042514 1991206 1868256 685405 470770 406109 324843 324843 324843 129897 2188989 1378652 2095914 62125 2089018 1959987 1869257 1842266 1601581 1572056 1098071 303007 1066289 1315501 743619 1481605 146039 1870196 1648801 1026174 329127 143217 1064397 1749957 1598622 1329972 1812055 1505859 1364648 1341682 919035 732893 330427 226038 1204259 1204259 1204259 649568 294051 1743517 970512 250261 68443
909612,797507 865052 2074433 1115970 690970 200601 1798082 1506840 307711 932710 278569 1106937 355301 1879514 1254576 1393749 1945208 1821237 1441116 960360 1737665 567470 2035501 1481084 434003 159755 90115 607 1801720 1778797 1224680 865763 780227 2182057 1630801 1333464 116725 2157484 1924189 1780117 1226603 974437 340253 165332 1299670 1113300 320327 1266691 1101196 824621 1995818 1680240 136317 1915602 1151138 994121 828586 2001357 1742264 1536205 560246 370587 1809252 1041030 519275 358332 2008982 774273 954240 930088 1980253 1167944 966866 612703 1409805 1279042 484580 1331132 1082186 413912 753908 1827433 656936 327816 127197 1437931 2129611 1705532 1544057 1488549 1332363 2188799 1734397 1664551 583833 499602 163149 1520761 1033513 11968 89018 2067909 2019996 178665 1546644 2250686 1681302 519682 797417 185253 2226353 1988945 1974691 1773879 1684917 1459219 1133480 1009968 966890 902394 901567 765388 628202 602997 2257746 1879310 1795329 1523642 1152870 1096294 1046582 678655 456535 279202 238511 115569
1327405,2078173 2097083 2132857 900011 954960
827694,2228280 1774891 1232365 1020832 586955 1503666 1000197 1253783 335331 309679 1995625 1838670 597750 746711 833691 283815 201051 590748 35734 2044022 1976481 534106 2130698 1922280 1696031 1102569 1010766 918577 602057 440579 345269 317255 1738616 162380 1768566 1891422 1675691 1224865 979731 208163 1777617 923206 252202 1872589 887832 759500 1876449 1819565 1424401 1175916 694236 509416 435476 16785 1586369 1247687 2198821 1737551 1419213 1551196 1439641 1193781 246646 725325 425135 49261 2154218 1788090 1107739 306158 1938361 1238139 684895 1654409 1540725 1020516 544868 281737 1211787 1643077 1575007 1022367 346664 1476820 2230343 2016666 2088542 643852 1618067 1019255 67959 1466570 798287 768873 2137260 1905227 1819967 1819527 1278954 1648864 306243 207357 39554 1111474 1058037 2005149 2102062 1835607 1787627 392384 1747073 1637179 742605 553746 2212782 1854859 2131781 2131781 1630707 1630707 810764 550336 1969683 1369842 451527 1377447 1226228 79675 1837745 1437395 2001938 549423 1948413 1180020 946049 238929 100451 1701215 1346210 1346210 64869 1906631 1743652 1706642 1501269 968196 667663 288685 193715 1757589 1757589 47996 2028528 2028528 2007967 2007967 745807 745807 629788 506729 502578 1608781 835538 1304168 1053741 524111 71127 1798990 261191 2216689 1221075 793806 11860 1766846 1475488 1440239 763709 380715 1845682 340292 2196060 2124947 2009732 2006953 1896638 1890986 1707383 1536981 1449940 1421566 1315742 1260293 1260293 1230472 1101539 499309 487035 449323 209011
1016121,1880627 28139 406727 431997 1411226 225809 352551 2199694 1880823 1110844 733096 87913 1675627 1573576 1212395 581578 424189 144314 124201 481279 265851 238871 2140479 1072329 216295 568205 296653 2176854 1538488 1459004 1624625 823109 87514 1750222 1987666 2220637 1256766 995135 566931 2211642 1899730 1889878 1597254 1452466 508413 49134 773033 2171997 2046783 963774 481362 387021 678111 709239 530488 1977060 1936233 1211166 1101965 1054280 927276 604088 320874 52354 1996225 1881409 1288961 529069 441980 179290 15571 1291546 370305 1819868 1600869 629258 584144 525467 67784 1342727 609536 380400 2029741 1743562 1516290 496352 275770 1246570 346347 1049457 852307 1361279 2201487 2198119 2036940 1683565 1109195 1278943 648806 1420133 2209908 2149981 1231502 928361 695375 2016357 1970649 835490 2239162 2148311 2059614 1922802 1067255 374394 1267403 1124859 115179 52392 1251658 1129924 331552 2105185 494266 307493 193918 1620761 439519 290260 257941 2176765 2029452 1562458 1533519 991395 871588 2169661 1888975 1367487 898506 1766862 1805251 1778938 1503878 1469513 1951965 400174 1411536 1161400 888914 721214 758838 1189594 820664 752718 2223813 2195898 2123324 2117871 2112971 2099604 2044959 2013369 2004429 1988750 1966696 1966180 1937639 1908005 1903326 1870310 1853358 1841985 1803801 1788050 1773809 1756625 1754879 1682511 1658192 1640962 1637258 1631548 1626186 1624199 1597032 1593170 1565842 1557559 1486850 1463061 1427083 1371370 1338647 1316172 1297389 1286724 1271122 1263528 1221751 1202904 1146474 1145336 1080862 1060597 1048926 1043341 1023128 1009513 1009050 1007753 1001864 995546 964087 943120 933927 865557 844418 817689 783885 777455 773924 770671 723372 718813 697968 682858 666960 659089 608532 602552 547220 518934 463007 428858 405080 286567 284078 279263 273664 247876 239315 210229 184099 174420 166557 154004 103462 100049 60478 37859 32169 11070
2236733,1070048 865465 990947 905626 2038032 1369594 886896 28415 1721445 1414015 908738 702229 686977 652856 284759 1067304 1492835 765018 2253456 904337 527573 1653748 1485903 1471087 1362305 1319244 201865 182806 1040770 2083498 2045469 1183962 1165777 277379 576459 1519146 624808 196613 2129494 1786775 1753336 1982363 1359102 848558 195159 62936 624776 2237682
966974,1951663 1129638 1237809 1289822 997609 841374
205123,1085579 1019022 1747322 1228200 478860
1040716,1584024 926056 794647 1945749 1115772 584869 1939317 2248149 870557 1722831 1391110 1086060 1032266 1837175 985718 748172 489156 291049 652480 563207 885972 413475 1740367 1286614 989 1871964 1312019 1898390 1102353 308753 534664 1742975 2242154 1853512 1450530 1187357 99127 439366 259658 825119 1974705 1201576 371991 1129669 121196 921537 362813 316017 288949
2220365,1392534 2214408 2154169 630354 5695 1619802 702600 377728 1312251 877927 1432139 1968041 1577326 1268015 1808892 987132 1440899 1123392 1592276 1506434 2037305 366802 219640 891705 423024 1765577 2057648 1211629 1180281 604101 201260 1846528 2094363 1282453 1145644 1031271 910020 147316 1668975 882053 769423 667186 427734 1386127 1014161 608186 426834 2255095 1572826 1238823 1219043 1177981 1479046 84771 1383943 911249 335304 332026 151112
336207,1916069 1690545 1163815 1162083 523705 2164178 615659 186588 160397 866391 1013729 1040933 1450456 913395 339813 299371 2230422 2169021 1279939 1073769 495937
1950044,2233852 2233431 2165763 1994078 1867005 1615679 1530896 1433063 1376518 1230877 1202113 1196540 1099079 1096698 681773 665787 432264 256793 212678 85065 495987 1684707 336294 120106 1900674 1605504 708400 588369 363906 1942553 2187793 1349341 1314178 1017710 896087 432151 305296 124185 1434519 679734 105230 2197969 2087304 1862446 1367582 1353220 1045443 1022184 611640 459948 403825 134113 2166476 135763 1265426 99660 1201316 69070 1098041 2011327 1414659 912992 258720 109472 152159
1786206,118187 2079176 1767095 1203104 1587394 2026361 1387016 645822 2227655 944667 713442 1067818 535548 1959096 1931224 1702415 1596325 2155351 1200057 2009635 1606951 292383 275685 161836 690907 137835 912815
106848,1693345 1118631 1108740 1083010 993779 742547 2197353 2123988 2077303 1913631 1449546 1344797 1150879 1109605 1091510 1856114 1343238 1195871 310797 2257827 673798 1988972 2220982 1179794 811242 1519091 1495917 898738 685175 2107550 1229872 462998 2230863 634144 752769 1761410 1900310 1076495 640399 164596 1205770 2000352 525538 1490811 2186438 1963270 1741402 1542259 831940 725827 2136682 1726360 1596063 1258081 749265 362585 127245 97105 700638 1881485 2022541 1902642 1638557 707940
278883,2134619 1624734 1431897 1631916 1596163 2255978 1521788 948820 769727 240026 1729106 1251067 1052842 1826663 1839141 99025 1822123 2243350 2211248 522707 1391913 369897 1560218 1030199 1261433 534220 2181727 1550348 131153 1498341 697747 1603235 2094176 1422787 2069449 1506002 820069 461358 1752194 1730887 1575785
1671537,616303 1598421 695300 234298 1362190 262865 2072542 2012656 1192073 757210 667656 621538 120644 1192263 1156465 1630503 1717951 2075379 1258978 116476 2132747 2070131 327 2125032 1991758 71319 546292 103179 1869042 1536381 904891 872335 60954 1142165 603703 1688904 521326 2250045 84586 1840089 1162706 209645 1353530 2158682 1008895 1586881 228187 688924 259021 346892 1992489 386002 2214668 109042 697292 1826126 333687 1544718 1908986 1071925 612397 1204782
360821,1815667 587314 2240531 1820804 1820804 1253213 702389 618471 1251994 1251994 81334 81334
1810810,1937171 1506426 1114305 931757 12851 2075420 54146
1417598,1855181 1799472 608387 334653 206541 173824 1631217 1515363 1382755 1304531 1247350 508535 503655 2000600 1868785 1771665 1873158 255706 131507 1037720 658337 2231756 1750902 950552 1976119 2252566 1822252 1560001 1381756 1025525 651499 1239693 1142354 1214691 2106134 1642530 2230090 2154913 149101 768694 1619219 1553020 962397 1623002 2102595 2094770 1307760 1253149 253099 105044 691062 1804499 991541 168820 1844378 758192 2001917 1257463 1147717 243810 2229273 2111019 1901358 1838405 1756069 1740997 1655721 1585890 1543900 1319428 1133358 1110609 985442 895199 602266 315313 28141 1938913 1839917 1146695 551693 1049248 867218 1524803 263646 2103007 1770903 1516585 2114690 1093748 882429 636261 1061004 880294 1734785
467327,619029 2110944 2109331 397892 726802 75625 1631201 1039538 1260606 1774948 1691776 1025727 971348 322377
1278347,1180793 18321 1833126 2162598 2244980 632581 520201 397457 193019 1278605 1522042 1156945 157480 2178157
1016219,1201719 97765 1215031 550841 473093 1570619 702590
582044,962735 462186 2221913 2094938 1354837 1033255 956848 703451 603397 169499 857059 108404 834283 1014708 704110 519853 775978 1089655 824191 664988 84799 66305 62785 1076286 941360 872063 1205259 564198 288649 1313886 1066092 272333 1222847 521009 896054 355676 657937 1977232 587228 1781831 1233576 1033188 2023881 666241 2128307 1993462 1163772 1623770 760104 2176467 505043
1818693,2159237 1304249 825061 563526 1924698 1151922
377251,1371293 611915 604584 608208
426,1738852 643226 37257 733468 1886966 1620205 1506113 284639 1619181 2114604 174625 873 1755057 762357 885676 1020664 581263 1896437 1591324 1715768 1474160 1525094 2131795 1743931 1513874 92584 1200538 1397733 1220376 703799 212235 1309402 608753 1522781 841427 1425521
1581483,1038702 195731 1743584 420205
1294768,1578056 393277 177148 1254351 924308 254580 2232956 1763502 1630300 427922 2112728 1387476 839805 345715 1111546 1077510 1385082 597164 763868 2105596 383941 2114662 1884045 1825383 1469644 1293539 669857 639663 593235 521456 515219 765786 2129493 973906 2203242 967207 204847 140384 1541789 1437708 1137751 846489 786952 635607 224565 2015852 1838998 1487316 1978327 828922 1588619 402871 1675952 675355 517030 1433047 972729
97012,1868069 497342 595500 492722 828514 1497215 1444484 1380599 1427248 1121207 1246723 1197624 986696 195234 1791931 1332998 132632 1097126 696992 2092455 1246045 498683 1606185 985905 834356 2139919 1561171 308730 648589 510149 133120 222162 1997216 618420 2256172 986530 705076 659897 1238098 680553 200852 792919 1923510 1080723 1070813 525765 1123119 673188 1827519 619216 557753 569959 2198558 2207120 2098741 786465 302881 2028281 1343162 1329579 1151752 1102655 1915746 1669193 133937 2005935 2034388 1268233
259487,1974738 1898967 1684297 830388 116439 3453 1793692 1734084 1402751 1400223 618823 498898 300777 888935 1428858 1039990 982889 912145 882946 1613276 781589 2093435 1232380 1207296 1063512 876319 862567 832312 750562 434837 293086 39224 861668 2247446 1780246 1534939 1374274 1296073 968758 1153378 114301 1990347 1664723 9950 756253 1376234 1738847 1329546 1478004 1043154 1333717 1290365 1186269 1179144 1558004 1233381 528083 330596 153817 30998 502566 235931 172866 1139287 923177 802719 767428 1411658 2030938 1326352 1297897 734275 166461 1370636 2149437 2046918 696103 1888186 1968179 1917041 1007603 695086 2003678 1656739 1495837 1305641 1173733 633441 1154608 1451228 303361 2116925 1926185 1867714 1842499 1489608 1435674 1227196 25047 881156 792794 358366 265528 1564660 1239158 1020321 18769 2007633 120997 599533 466027 1407345 76103 784394 85224 1350792 686379 630655 416545 413000 217572 1820259 799809 1333919 79828 1224230 327699 1530556 724219 1320970 715922 1978416 1688532 1461172 1104739 19385 515044 70541 2061820 1657137 1449579 135595 1375030 654766 1317139 977074 908481 1478338 135688 1678433 2163579 928098 376558 1191309 428259 479258 2181913 1603240 1751001 1198426 231264 1725360 2187284 2155327 2090876 2001879 1925643 1832810 1489634 1386392 1365213 1342797 1172728 1118433 1074408 1020687 998295 901463 281482 252193 172470
1139136,1021733 196943 1856336 1666900 1513557 894652 887482 2124706 1753648 1478890 323042 16400 1746047 1894324 108440
762313,122639 1474295 885664 2110842 30937 758701 963692 1092598 794339 2059393 1568363 923844 836101 2116265 532506 1620774 573454
1417676,2166323 2105071 2072374 2055336 1759533 1610911 1486122 1397915 1079072 1063831 1005871 898968 862414 835443 815243 696985 491765 479807 467329 425207 382691 134873 42957 14266 1827543 1281003 2003874 1302238 1262212 381037 113056 417776 932549 1725560 1588796 807079 218863 1222675 449210 1815817 584023 316316 1480862 2029719 1401674 1964681 1446194 1413065 1303229 1172086 591602 302473 1466014 1137797 1157131 656984 488470 635978 1482856 1844695 1041524 1950406 894578 735981 51368 1821912 1732957 1159482 136803 2168820 1691075 575163 481832 101296 647575 896204 1380772 763103 1307954 2177536 1464399 802612 1608286 835664 455429 702611 1853545 1713457 1481617 1098876 1027107 848272 2117538 1720282 1914278 2092882 1417865 116753 378420 2254931 2050063 1913492 1585020 870300 499852
745935,1420305 1779652 1736758 615572 1239780 95771 421911 2233694 2193913 2188580 1765562 333432 2067177 1263052 1436620 1881102 721449 393733 1619386 1375153 1392268 1146425 25284 641844 1919375 1151664 253196
1073633,2021846 1098720 314304 163289 2148026 2081421 1918807 1872075 641727 187990 64285 2080243 507541 1977265 1669865 773585 38136 770239 1012859 1289559 2038745 100085 612348 1428081 1170058 531575 452771 1790425 2068996 1670928 1669988 651312
197097,2200807 1846892 1525035 1525035 525489 1806413 318226 318226 2250818 565436 111938 69415 908105 1498461 2074881 387372 1831497 1831497 1299423 1299423 121563 1701965 1451794 807953 523010
2284297,1952375 1416202 1058361 1222842 1782602 1568053 1564346 1230327 1167107 1056913 951862 923880 616156 565746 344292 200450 1094392 740895 373067 308604 307497 1523314 823293 346183 179031 810019 510857 1047146 689965 1963544 1856991 790044 491080 1520344 1214857 953664 726160 654508 984800 880309 902338 1347622 1991021 1383433 715166 337564 1900651 1941178 2129869 1037835 73861 977151 146224 1040747 341342 33561 2123951 1524609 1275568 376780 181790 2070045 1962508 2052785 2045980 1750071 1534757 1192256 1117152 1045329 672900 350710 18696 330622 833781 2003214 194002 265880 576774 967680
325032,765656 900047 320184 282113 776010 1308230 640889 806052 315827 189165 2034279 1960023 746700 153455 91676 2258857 1836651 1585820 1475875 645652 1662495 1362426 22412 150154 2243126 1452430 1251752 970405 956166 1960799 1754089 1312977 56501 1695022 9507 1216045 1188450 1169404 791167 154703 1280107 2040210 1639916 1120320 2064637 1894700 1421517 371770 2153031 1923646 773260 2183346 1858217 1667632 1348285 2221125 2206589 1486820 735737 347121 1603203 1548609 1981585 1272186 906775 774456 2212179 2206661 1670599 1002252 929413 616475 506963 425234 72256 554755 1636588 843443
